order_item_id,bill_id,restaurant_location,menu_item_id,menu_category,quantity_ordered,unit_selling_price,item_subtotal_amount,preparation_time_minutes,item_notes,beverage_temperature
OI8169,B1727,Florence,M9,PASTA,3,695,380,0,Extra cheese,Hot
OI8170,B2659,milan,M7,Pizza ,2,265,249,63,,Cold
OI8171,B3056,MILAN ,M7,Pizza ,1,716,422,0,Extra cheese,Cold
OI8172,B2774,ROME,M43,Pizza ,3,307,1470,60,Extra cheese,Cold
OI8173,B79,Milan,M5,PASTA,3,618,804,0,,Cold
OI8174,B3611,MILAN ,M46,Pasta,3,693,316,97,,Cold
OI8175,B1263,ROME,M43,pizza,2,549,217,0,,
OI8176,B2637,ROME,M22,PASTA,2,517,986,38,,Cold
OI8177,B3963,MILAN ,M24,pizza,3,302,1244,19,Extra cheese,Hot
OI8178,B1552,Milan,M23,PASTA,3,693,1370,21,Extra cheese,Cold
OI8179,B1193,Florence,M28,PASTA,3,572,926,112,,Cold
OI8180,B1779,MILAN ,M21,Beverage,1,489,640,0,,
OI8181,B2933,Florence,M26,Pizza ,1,444,1117,72,Extra cheese,Cold
OI8182,B3227,Milan,M10,Pasta,1,546,958,0,,Hot
OI8183,B1236,MILAN ,M17,pizza,2,217,695,17,,Hot
OI8184,B1328,milan,M10,PASTA,2,352,688,0,,Cold
OI8185,B104,MILAN ,M43,Pizza ,3,768,568,0,,
OI8186,B527,Milan,M50,Pizza ,1,605,1155,63,,Hot
OI8187,B1877,Milan,M36,Pizza ,3,320,363,107,Extra cheese,Cold
OI8188,B2274,Rome,M14,Pasta,3,345,1380,0,,Hot
OI8189,B2627,MILAN ,M7,Beverage,1,282,767,29,Extra cheese,Hot
OI8190,B1706,milan,M27,Beverage,3,480,1126,0,,Hot
OI8191,B3235,milan,M36,PASTA,3,333,757,97,,
OI8192,B469,milan,M17,Pasta,2,468,1383,75,,Cold
OI8193,B55,ROME,M20,Pizza ,1,462,432,85,Extra cheese,
OI8194,B1722,Rome,M27,Pizza ,1,498,754,71,,
OI8195,B2294,Rome,M21,pizza,1,360,839,85,,Hot
OI8196,B2641,ROME,M14,Pasta,2,786,266,84,,
OI8197,B2589,Rome,M17,PASTA,2,658,1166,0,,
OI8198,B719,Florence,M27,pizza,3,734,988,0,Extra cheese,
OI8199,B2066,Florence,M23,Pasta,2,652,512,0,,Hot
OI8200,B2438,milan,M8,PASTA,2,499,590,15,Extra cheese,Hot
OI8201,B3592,milan,M1,Pasta,1,739,1120,0,,Cold
OI8202,B2935,Florence,M35,pizza,2,635,1008,75,,
OI8203,B2015,Rome,M18,Beverage,3,322,1380,0,,Cold
OI8204,B2130,milan,M20,pizza,2,267,733,108,,
OI8205,B951,Milan,M8,pizza,3,380,770,0,,
OI8206,B2157,Florence,M4,Pizza ,1,737,896,24,Extra cheese,
OI8207,B1273,Milan,M5,Beverage,2,705,485,0,,
OI8208,B2947,Rome,M46,Pizza ,2,676,1361,0,,Cold
OI8209,B1929,ROME,M23,Beverage,3,754,513,15,Extra cheese,Hot
OI8210,B1768,Florence,M43,Pasta,3,672,1121,29,,
OI8211,B2740,ROME,M20,Pizza ,2,351,1447,0,Extra cheese,Hot
OI8212,B1352,ROME,M45,PASTA,2,346,796,98,,Cold
OI8213,B2414,Milan,M20,Pasta,3,235,1273,102,,Cold
OI8214,B1850,MILAN ,M21,Pizza ,3,433,1359,120,,Hot
OI8215,B81,Florence,M43,Beverage,1,427,935,71,Extra cheese,Cold
OI8216,B424,Milan,MX1,Beverage,1,680,921,18,,
OI8217,B2068,ROME,M46,Beverage,3,436,215,38,,Cold
OI8218,B3235,Milan,M47,PASTA,2,680,1240,9,Extra cheese,Cold
OI8219,B2890,ROME,M23,PASTA,1,780,1250,0,,Hot
OI8220,B2019,Milan,M40,PASTA,1,330,1376,0,,Hot
OI8221,B178,Milan,M16,Pizza ,2,226,1310,67,Extra cheese,
OI8222,B3906,Rome,M4,Beverage,2,669,412,80,Extra cheese,Cold
OI8223,B2686,Milan,M28,pizza,3,462,940,27,Extra cheese,Cold
OI8224,B1283,Milan,M49,Pasta,2,642,848,92,,
OI8225,B2474,Florence,M25,Beverage,3,659,1399,19,Extra cheese,Cold
OI8226,B687,Rome,M33,Beverage,3,715,1138,22,,
OI8227,B3074,Rome,M2,Pasta,3,753,1362,21,,Cold
OI8228,B1671,Rome,M17,Pizza ,1,782,1047,0,,Hot
OI8229,B1492,MILAN ,M40,Pizza ,2,583,1030,15,,
OI8230,B3634,Rome,M48,pizza,1,732,1221,37,,Hot
OI8231,B609,MILAN ,M25,PASTA,2,437,819,65,,Cold
OI8232,B2810,Milan,M39,pizza,1,298,575,0,,
OI8233,B944,MILAN ,M7,Pizza ,1,489,572,96,,Hot
OI8234,B1959,Milan,M35,Pasta,1,424,627,37,Extra cheese,Hot
OI8235,B3256,Rome,M2,Pizza ,3,516,788,0,,
OI8236,B258,milan,M29,Pasta,1,336,1193,27,,Hot
OI8237,B1173,Milan,M24,PASTA,3,716,1445,0,,
OI8238,B2099,milan,M5,Pizza ,3,484,678,17,,Cold
OI8239,B416,ROME,M36,Pasta,2,675,1370,0,Extra cheese,
OI8240,B977,Florence,M31,PASTA,3,223,1137,83,,Hot
OI8241,B2707,Rome,M2,pizza,1,761,954,106,Extra cheese,Hot
OI8242,B3437,Florence,M50,PASTA,1,240,569,90,,Hot
OI8243,B20,MILAN ,M8,PASTA,3,276,1488,11,,
OI8244,B875,Florence,M18,Beverage,3,717,734,0,Extra cheese,
OI8245,B25,Milan,M32,pizza,1,483,337,0,,Cold
OI8246,B2625,MILAN ,M18,Pasta,1,667,895,96,,Hot
OI8247,B1677,Rome,M33,Pasta,2,581,507,89,Extra cheese,Cold
OI8248,B556,Milan,M2,Beverage,1,263,701,87,Extra cheese,Hot
OI8249,B757,MILAN ,M31,Pizza ,2,496,1374,113,,Cold
OI8250,B599,MILAN ,M30,Pizza ,1,775,633,38,Extra cheese,Cold
OI8251,B962,Rome,M31,Pizza ,3,744,993,0,,Hot
OI8252,B488,Florence,M17,pizza,2,670,955,0,,Cold
OI8253,B2691,Florence,M20,Pizza ,1,439,576,23,,
OI8254,B2784,Florence,M18,Beverage,2,634,1359,29,,
OI8255,B874,milan,M26,Pizza ,2,284,830,0,,Cold
OI8256,B1828,Florence,M25,pizza,1,554,1295,93,Extra cheese,Hot
OI8257,B2891,MILAN ,M10,pizza,1,487,617,95,Extra cheese,Cold
OI8258,B757,Rome,M1,Pizza ,1,471,1470,93,,Cold
OI8259,B592,Rome,M25,pizza,3,570,947,0,Extra cheese,Hot
OI8260,B2068,Florence,M10,pizza,1,552,1286,8,,Hot
OI8261,B1752,Milan,M47,Pasta,2,407,650,35,,Hot
OI8262,B2699,Milan,M40,Pizza ,1,598,1473,103,Extra cheese,Hot
OI8263,B1337,milan,M35,Pizza ,1,460,262,119,,Cold
OI8264,B289,Milan,M24,Beverage,1,423,417,0,Extra cheese,Hot
OI8265,B3099,ROME,M13,Pasta,2,484,990,0,,Cold
OI8266,B2433,Rome,M23,pizza,2,535,1182,26,,
OI8267,B1294,Milan,M46,Pasta,3,543,708,38,,Cold
OI8268,B3688,milan,M25,Pizza ,3,706,858,37,,
OI8269,B1445,Rome,M11,Beverage,2,259,1447,111,,
OI8270,B3624,ROME,M2,PASTA,2,373,1204,0,,Cold
OI8271,B1020,Rome,M39,PASTA,2,700,1472,94,,Hot
OI8272,B2814,milan,M29,Pizza ,1,789,752,30,Extra cheese,Hot
OI8273,B3289,MILAN ,M50,Pizza ,1,660,286,105,,Hot
OI8274,B1512,Rome,M2,Pasta,3,337,230,94,,Cold
OI8275,B3228,Rome,M10,Pizza ,2,761,369,0,Extra cheese,Cold
OI8276,B292,Florence,M45,PASTA,1,745,684,111,,
OI8277,B244,Rome,M18,Pasta,3,798,298,105,,Cold
OI8278,B853,Florence,MX2,Pizza ,2,519,571,33,,
OI8279,B662,MILAN ,M5,PASTA,1,792,1407,0,,Cold
OI8280,B208,ROME,M6,Pasta,1,297,416,0,,Cold
OI8281,B1178,ROME,M48,PASTA,3,414,1039,63,,
OI8282,B1642,milan,M17,pizza,3,722,649,24,,Cold
OI8283,B1564,Florence,M13,Pizza ,2,498,289,0,,Cold
OI8284,B1022,MILAN ,M17,pizza,2,622,852,10,Extra cheese,Hot
OI8285,B2470,ROME,M33,Pizza ,2,743,905,72,,Cold
OI8286,B2961,Milan,M42,PASTA,2,708,1128,66,Extra cheese,
OI8287,B3217,Rome,M14,Pasta,3,614,742,71,,
OI8288,B1823,Milan,M31,Pizza ,2,204,1288,119,Extra cheese,
OI8289,B3703,MILAN ,M45,Beverage,2,292,1349,76,,Hot
OI8290,B2046,Florence,M15,Pasta,3,388,801,0,Extra cheese,Cold
OI8291,B1462,MILAN ,MX2,PASTA,1,284,1075,22,Extra cheese,Hot
OI8292,B3535,Rome,M44,PASTA,2,438,651,0,,Cold
OI8293,B1876,ROME,MX2,pizza,1,546,608,12,,Hot
OI8294,B376,Milan,MX1,Pizza ,1,489,1233,69,,Cold
OI8295,B2790,Milan,M28,Beverage,3,439,1101,80,Extra cheese,
OI8296,B1660,milan,M20,PASTA,1,315,484,17,,Cold
OI8297,B1688,ROME,M43,Pizza ,1,310,994,89,,Cold
OI8298,B214,milan,M8,Pizza ,3,486,412,7,,Cold
OI8299,B2670,ROME,M42,pizza,2,627,627,0,,Hot
OI8300,B2462,milan,M5,PASTA,1,589,726,0,Extra cheese,Cold
OI8301,B2663,milan,MX1,pizza,1,611,734,34,,Cold
OI8302,B931,Milan,M41,Pasta,2,292,551,65,Extra cheese,Hot
OI8303,B2735,ROME,M7,Beverage,3,721,1469,33,Extra cheese,
OI8304,B2649,ROME,M44,Pasta,3,599,477,0,,
OI8305,B2658,milan,M29,Pasta,2,684,1138,80,,
OI8306,B8,ROME,MX1,PASTA,3,291,334,64,,
OI8307,B2283,ROME,M14,pizza,3,462,583,103,Extra cheese,Cold
OI8308,B3849,Rome,M49,Pasta,2,346,882,24,,
OI8309,B3835,Rome,M39,Pizza ,2,260,1350,84,,Hot
OI8310,B3596,Milan,M41,Pasta,2,446,1156,77,,Hot
OI8311,B1026,Florence,M22,Beverage,2,773,1478,70,,Hot
OI8312,B2189,ROME,M30,pizza,2,440,471,96,,Cold
OI8313,B2430,Milan,M34,PASTA,1,314,798,0,,Hot
OI8314,B2530,ROME,M47,Beverage,1,287,1354,0,,
OI8315,B3427,Florence,M33,pizza,2,370,203,0,,
OI8316,B673,Milan,M23,Pizza ,2,473,750,0,,
OI8317,B2624,milan,M38,pizza,3,517,874,15,Extra cheese,
OI8318,B3958,MILAN ,M37,pizza,1,734,651,0,,Cold
OI8319,B961,Milan,M12,pizza,1,698,1288,0,,
OI8320,B748,ROME,M20,Pasta,2,416,1386,90,Extra cheese,
OI8321,B698,ROME,M36,Pizza ,3,514,919,92,,Cold
OI8322,B707,Florence,M50,Beverage,3,759,246,12,Extra cheese,Hot
OI8323,B820,milan,M31,Beverage,1,357,1358,62,,Hot
OI8324,B428,Rome,M14,Beverage,2,232,592,72,Extra cheese,
OI8325,B2053,Milan,MX1,Pizza ,2,430,728,20,Extra cheese,
OI8326,B3179,Milan,M48,Beverage,1,503,756,38,,
OI8327,B3199,Florence,M28,pizza,1,234,1236,81,Extra cheese,Hot
OI8328,B2715,milan,M40,PASTA,1,606,1337,61,,
OI8329,B1129,MILAN ,M1,Pizza ,1,605,1264,0,,Cold
OI8330,B2587,Florence,M33,Beverage,3,351,692,110,,
OI8331,B3587,Rome,M26,Pizza ,2,466,603,0,Extra cheese,Hot
OI8332,B2362,Florence,M21,Beverage,3,643,993,36,Extra cheese,Cold
OI8333,B1150,milan,M8,Pizza ,2,701,485,104,,
OI8334,B898,milan,M42,Pizza ,1,478,281,80,Extra cheese,Cold
OI8335,B2519,Florence,M26,Pizza ,1,658,1029,0,,
OI8336,B2477,MILAN ,M23,PASTA,3,232,1414,0,,
OI8337,B2047,Florence,M34,pizza,2,553,949,0,,Hot
OI8338,B137,Florence,MX2,Pizza ,1,629,269,66,,Cold
OI8339,B2372,milan,M41,Pasta,1,508,669,0,Extra cheese,Hot
OI8340,B2622,milan,M22,Pizza ,3,416,1408,70,,Hot
OI8341,B2246,MILAN ,M35,Beverage,2,428,744,114,,Hot
OI8342,B3644,MILAN ,M13,PASTA,3,645,1058,0,,Cold
OI8343,B1899,Milan,M20,Pasta,3,277,925,29,,Cold
OI8344,B2711,MILAN ,M14,pizza,3,326,821,98,,Hot
OI8345,B3934,milan,M40,pizza,2,651,1087,0,,
OI8346,B2741,Rome,M49,Pasta,2,284,1218,0,,
OI8347,B1625,milan,M10,PASTA,3,758,1270,110,,Hot
OI8348,B3559,Milan,M20,Pizza ,1,216,523,0,,Cold
OI8349,B1977,Rome,M44,Beverage,2,647,766,21,Extra cheese,
OI8350,B775,Rome,M38,Pasta,2,438,960,106,,Hot
OI8351,B1683,MILAN ,M42,Pasta,2,312,916,18,Extra cheese,
OI8352,B104,ROME,M19,Pasta,2,310,949,24,Extra cheese,Hot
OI8353,B3270,Florence,M33,Beverage,2,316,796,89,Extra cheese,Cold
OI8354,B2420,ROME,M9,Beverage,2,279,690,10,,Hot
OI8355,B3156,Milan,M37,Pasta,2,531,972,0,,Cold
OI8356,B149,MILAN ,M11,Beverage,3,693,268,60,,
OI8357,B2561,milan,M44,Pizza ,3,423,747,80,Extra cheese,Cold
OI8358,B1279,milan,M6,PASTA,1,615,919,17,,Hot
OI8359,B2551,Rome,M22,Beverage,2,462,408,93,,Hot
OI8360,B858,MILAN ,M3,PASTA,3,403,673,106,Extra cheese,Hot
OI8361,B3061,Florence,M9,Pasta,1,499,1411,0,,
OI8362,B3303,ROME,M18,Beverage,3,203,308,85,,
OI8363,B1419,Rome,M48,Pasta,1,223,1469,0,,
OI8364,B269,Rome,MX2,pizza,1,621,902,33,,Hot
OI8365,B3983,Rome,M26,PASTA,1,379,1138,11,,
OI8366,B1262,Milan,M8,PASTA,3,212,486,0,Extra cheese,Cold
OI8367,B3204,Florence,M37,PASTA,3,710,1342,0,Extra cheese,Hot
OI8368,B508,MILAN ,M22,Pasta,3,351,907,114,Extra cheese,Hot
OI8369,B2006,MILAN ,M8,Pizza ,2,780,868,0,,
OI8370,B711,milan,M30,pizza,2,423,413,63,,Cold
OI8371,B3033,milan,M3,pizza,3,222,524,60,Extra cheese,Cold
OI8372,B1689,milan,M29,Pizza ,1,639,403,65,Extra cheese,Hot
OI8373,B311,MILAN ,M46,Pasta,2,602,828,6,,
OI8374,B3775,milan,M13,Pizza ,2,670,574,36,,Cold
OI8375,B3882,Milan,M5,PASTA,3,327,1363,6,,Cold
OI8376,B1270,MILAN ,M1,PASTA,3,666,663,39,Extra cheese,
OI8377,B1000,milan,M30,Pizza ,3,254,785,0,Extra cheese,Hot
OI8378,B113,Milan,M48,pizza,3,412,1344,61,Extra cheese,Hot
OI8379,B2894,Rome,M45,Pizza ,1,642,921,0,Extra cheese,
OI8380,B3292,Milan,M17,PASTA,3,586,400,82,Extra cheese,
OI8381,B3594,milan,M2,Beverage,1,352,745,66,,Hot
OI8382,B1323,ROME,M33,Pasta,3,484,1046,35,,Hot
OI8383,B1680,Rome,M14,Beverage,3,555,525,26,,
OI8384,B3606,milan,M32,Pasta,1,602,967,22,,Cold
OI8385,B1939,MILAN ,M13,pizza,1,468,445,0,Extra cheese,Hot
OI8386,B1086,milan,M50,PASTA,1,577,941,10,,
OI8387,B1974,Florence,M15,pizza,3,244,685,108,,Cold
OI8388,B1473,MILAN ,M13,pizza,3,557,1244,0,,Cold
OI8389,B1206,Rome,M40,Beverage,3,542,1356,13,Extra cheese,Cold
OI8390,B1482,milan,M13,Beverage,1,756,1367,84,Extra cheese,Hot
OI8391,B3159,Milan,M50,PASTA,2,773,345,32,,
OI8392,B3396,MILAN ,M18,Pizza ,2,607,855,114,Extra cheese,
OI8393,B3279,Rome,M25,Beverage,2,720,1150,0,,
OI8394,B3501,milan,M43,Pasta,3,668,1253,76,Extra cheese,Hot
OI8395,B1242,milan,M45,pizza,3,412,854,0,Extra cheese,Hot
OI8396,B2367,MILAN ,M28,Pasta,3,628,682,0,,Cold
OI8397,B2350,MILAN ,M13,pizza,3,794,709,0,Extra cheese,Hot
OI8398,B3383,Milan,M41,pizza,3,319,553,0,Extra cheese,
OI8399,B195,ROME,M18,Beverage,2,679,1271,20,Extra cheese,Cold
OI8400,B2347,Florence,MX2,PASTA,1,452,210,0,,Cold
OI8401,B3852,milan,M33,PASTA,3,732,291,32,Extra cheese,Hot
OI8402,B89,milan,M20,PASTA,2,354,487,77,Extra cheese,Cold
OI8403,B154,ROME,M28,Beverage,3,430,908,0,Extra cheese,Cold
OI8404,B2235,ROME,M25,Pizza ,1,237,662,0,,Hot
OI8405,B2756,Florence,M24,pizza,2,278,1456,0,,
OI8406,B2586,Rome,M28,PASTA,2,399,508,0,,Cold
OI8407,B104,milan,M32,Pizza ,1,739,270,38,Extra cheese,
OI8408,B3658,Florence,M44,Beverage,2,407,1461,0,Extra cheese,
OI8409,B3528,Milan,MX1,PASTA,2,624,475,0,Extra cheese,Cold
OI8410,B1626,ROME,M11,Pizza ,2,524,1273,10,,
OI8411,B3413,MILAN ,M10,pizza,1,611,949,0,Extra cheese,Cold
OI8412,B1115,Florence,M48,Pizza ,3,753,707,85,,Cold
OI8413,B2471,Milan,M39,pizza,2,396,321,0,Extra cheese,Cold
OI8414,B3475,milan,M27,Pizza ,2,670,1062,75,,Cold
OI8415,B2015,Florence,M20,pizza,2,776,565,0,,Cold
OI8416,B2848,Florence,M17,Pasta,3,238,1443,0,,Hot
OI8417,B1414,Milan,M1,Pasta,2,274,401,94,,Hot
OI8418,B1544,Rome,M37,Beverage,3,299,1086,37,,Hot
OI8419,B190,Milan,M35,Pizza ,1,339,543,18,Extra cheese,Cold
OI8420,B2120,MILAN ,M31,PASTA,1,341,1313,68,,Hot
OI8421,B3358,MILAN ,M33,pizza,2,590,1360,23,Extra cheese,Hot
OI8422,B514,Rome,M43,pizza,3,678,352,5,,Cold
OI8423,B727,Rome,M8,Pasta,3,307,942,63,Extra cheese,Cold
OI8424,B303,Florence,MX2,Beverage,1,725,716,34,,Hot
OI8425,B2086,milan,M2,pizza,1,251,1040,39,,Cold
OI8426,B926,Rome,M14,pizza,3,759,1290,29,Extra cheese,Hot
OI8427,B457,Milan,M39,Pasta,1,460,529,36,Extra cheese,
OI8428,B2516,milan,M28,Pizza ,2,203,563,0,Extra cheese,
OI8429,B540,milan,M35,Beverage,3,260,1315,26,,Hot
OI8430,B137,ROME,M19,Pasta,2,588,323,0,,Cold
OI8431,B1515,Milan,M23,pizza,2,285,283,22,,Cold
OI8432,B3755,Rome,M10,Beverage,2,770,441,92,,
OI8433,B1446,MILAN ,M19,PASTA,3,464,1462,71,,Cold
OI8434,B1818,ROME,M38,pizza,2,340,271,83,,
OI8435,B1437,Rome,M23,PASTA,1,361,870,60,Extra cheese,Cold
OI8436,B1391,milan,M14,pizza,3,369,804,0,,
OI8437,B2468,Rome,M47,PASTA,2,677,1220,0,,Hot
OI8438,B849,Florence,M42,Pasta,3,575,1399,40,,Cold
OI8439,B1799,Rome,M17,Beverage,1,780,1059,72,,Hot
OI8440,B547,ROME,M33,Beverage,3,607,515,27,,
OI8441,B21,milan,MX1,PASTA,2,330,834,0,Extra cheese,
OI8442,B3157,Milan,M39,Pizza ,1,496,789,6,Extra cheese,Cold
OI8443,B616,milan,M42,PASTA,1,505,1378,0,,Cold
OI8444,B2434,ROME,M46,Pasta,3,297,953,108,,
OI8445,B3861,Rome,M38,Beverage,1,451,748,119,,
OI8446,B1376,milan,M31,pizza,3,648,555,99,,Cold
OI8447,B2594,ROME,M43,pizza,1,228,386,0,,
OI8448,B2359,Milan,M50,Pasta,1,621,932,103,,Cold
OI8449,B1893,MILAN ,M43,PASTA,3,706,1179,92,Extra cheese,Cold
OI8450,B1452,Milan,M7,Pasta,2,499,1117,11,,
OI8451,B55,MILAN ,M13,Pasta,2,329,831,113,Extra cheese,
OI8452,B2831,Florence,M14,Beverage,2,624,448,30,,Cold
OI8453,B2505,MILAN ,M45,Beverage,2,756,616,104,,
OI8454,B3355,MILAN ,M7,PASTA,1,297,1290,0,,Cold
OI8455,B38,milan,M11,Pizza ,2,715,577,23,,Cold
OI8456,B1837,Florence,M2,Pizza ,2,456,1172,12,Extra cheese,Cold
OI8457,B3580,Florence,M28,Beverage,2,255,396,89,,Hot
OI8458,B3852,Rome,M32,pizza,1,326,877,0,Extra cheese,
OI8459,B1521,Rome,M10,Pasta,3,371,618,0,,Cold
OI8460,B2982,Florence,M25,PASTA,3,375,977,60,,Hot
OI8461,B1250,MILAN ,M9,PASTA,1,466,1029,0,Extra cheese,
OI8462,B595,milan,M47,PASTA,1,634,344,100,,Cold
OI8463,B2410,Milan,M26,pizza,3,565,458,14,,Cold
OI8464,B2577,ROME,M2,pizza,1,773,729,0,,
OI8465,B1967,milan,M21,PASTA,1,548,601,99,,Hot
OI8466,B2925,Rome,M3,Beverage,2,391,1079,0,Extra cheese,Cold
OI8467,B485,Florence,MX2,Beverage,2,663,1427,39,Extra cheese,Hot
OI8468,B186,milan,M17,Pasta,1,472,412,96,,Cold
OI8469,B2487,ROME,M22,Pasta,2,531,504,31,Extra cheese,Cold
OI8470,B3650,Milan,M25,PASTA,3,513,443,87,,Hot
OI8471,B3326,Milan,M3,Pizza ,1,691,1033,0,Extra cheese,Cold
OI8472,B519,Milan,M18,Pasta,1,722,908,0,,Hot
OI8473,B950,Rome,M17,Beverage,1,540,1263,0,Extra cheese,
OI8474,B3989,Milan,M20,Pizza ,3,595,1125,0,,Cold
OI8475,B2577,ROME,M50,PASTA,3,225,470,7,,Cold
OI8476,B3944,Milan,M25,Pasta,2,588,909,0,,Cold
OI8477,B1220,Florence,M33,PASTA,3,483,1219,0,Extra cheese,
OI8478,B3351,MILAN ,M22,Beverage,3,222,1484,108,Extra cheese,Hot
OI8479,B3202,MILAN ,M22,Pizza ,3,260,323,17,,
OI8480,B122,Rome,M20,pizza,3,769,982,108,,
OI8481,B1060,MILAN ,M4,PASTA,1,351,799,0,Extra cheese,
OI8482,B1723,milan,M46,pizza,1,606,1170,27,Extra cheese,
OI8483,B3756,Milan,M40,Beverage,2,234,348,20,,Hot
OI8484,B3546,Rome,M36,Pasta,1,293,1278,66,,Cold
OI8485,B393,Rome,M38,Beverage,3,298,766,7,,Cold
OI8486,B1187,MILAN ,M22,Pasta,2,422,525,0,Extra cheese,Cold
OI8487,B3700,Milan,M19,Pizza ,1,327,465,0,Extra cheese,
OI8488,B2077,Milan,M8,Pasta,3,519,327,62,,Hot
OI8489,B399,Milan,M4,Pasta,2,763,1265,0,,Cold
OI8490,B3169,ROME,M50,Pasta,1,404,325,0,,Cold
OI8491,B3046,milan,M43,pizza,1,376,295,0,,Hot
OI8492,B3310,Florence,MX1,PASTA,3,472,529,39,,Hot
OI8493,B221,ROME,M1,pizza,1,591,1437,13,Extra cheese,Hot
OI8494,B3554,MILAN ,M31,PASTA,2,768,434,18,Extra cheese,Hot
OI8495,B1206,MILAN ,M33,pizza,3,574,915,0,,
OI8496,B3052,Milan,M30,Pizza ,3,604,252,11,,Hot
OI8497,B1232,MILAN ,M19,Pizza ,3,619,1400,81,Extra cheese,
OI8498,B3030,MILAN ,M6,Pasta,2,390,1349,30,Extra cheese,
OI8499,B1376,Milan,M3,Pizza ,1,563,761,27,,Hot
OI8500,B694,ROME,M5,PASTA,1,792,1468,0,,Cold
OI8501,B2245,Florence,M36,Pasta,1,714,392,97,,Cold
OI8502,B1474,MILAN ,M19,Beverage,3,373,225,0,Extra cheese,Cold
OI8503,B1559,Florence,M45,Pizza ,3,503,829,40,Extra cheese,
OI8504,B1042,Milan,M8,Pizza ,2,765,1034,93,,
OI8505,B237,Florence,M25,Pizza ,3,647,1068,0,,Cold
OI8506,B1588,ROME,M21,pizza,2,211,971,0,,Cold
OI8507,B922,milan,M33,Pizza ,1,523,941,39,Extra cheese,Cold
OI8508,B3091,Florence,M46,Beverage,2,405,970,0,,Hot
OI8509,B1920,milan,M5,pizza,1,586,973,0,Extra cheese,Cold
OI8510,B1367,Rome,M46,pizza,2,764,652,6,,
OI8511,B1708,Florence,M19,Pasta,3,523,353,22,,Hot
OI8512,B429,Milan,M38,Beverage,1,494,824,109,,
OI8513,B338,MILAN ,M32,pizza,1,773,1229,16,Extra cheese,
OI8514,B295,Milan,M16,Pizza ,3,546,271,118,Extra cheese,Hot
OI8515,B54,Rome,M41,Pasta,1,541,273,0,Extra cheese,Cold
OI8516,B2530,milan,M17,PASTA,1,394,579,16,,Cold
OI8517,B76,Rome,M47,pizza,1,776,802,5,Extra cheese,
OI8518,B2496,MILAN ,M22,Pizza ,3,376,1011,78,Extra cheese,
OI8519,B930,milan,M36,Pasta,1,427,1000,116,Extra cheese,
OI8520,B712,Milan,M23,Beverage,1,696,854,76,,
OI8521,B422,Rome,M49,PASTA,3,482,1267,73,Extra cheese,Hot
OI8522,B1153,milan,M50,Pasta,3,756,657,0,Extra cheese,Hot
OI8523,B1163,MILAN ,M25,Beverage,1,450,1449,79,,Cold
OI8524,B3294,ROME,M47,Beverage,2,219,440,21,,
OI8525,B2878,ROME,M29,Pasta,3,651,351,0,,Cold
OI8526,B1989,ROME,M45,Pasta,2,730,995,0,,Hot
OI8527,B2399,Rome,M20,Pasta,2,404,517,99,,
OI8528,B3734,Rome,M26,pizza,3,315,552,0,Extra cheese,Cold
OI8529,B1039,milan,M16,pizza,2,785,742,23,,Hot
OI8530,B2111,Rome,M35,pizza,3,724,206,8,,
OI8531,B2672,Rome,M30,PASTA,3,379,706,67,,Cold
OI8532,B2463,MILAN ,M25,Pasta,3,506,1271,0,Extra cheese,
OI8533,B1453,ROME,M35,pizza,2,232,1446,19,Extra cheese,Cold
OI8534,B607,ROME,M11,pizza,2,225,1094,0,,
OI8535,B3693,Florence,M14,Pizza ,1,528,582,74,,Hot
OI8536,B905,Rome,M18,PASTA,2,580,1003,108,,Hot
OI8537,B520,ROME,M1,Pasta,2,608,1276,0,Extra cheese,Cold
OI8538,B841,Rome,M18,Pasta,2,472,825,78,,Hot
OI8539,B2803,MILAN ,M33,Pasta,2,249,1042,93,,Cold
OI8540,B1911,Rome,M8,Beverage,2,326,934,0,Extra cheese,
OI8541,B3235,MILAN ,M17,PASTA,3,526,758,6,,Cold
OI8542,B980,Rome,M47,Beverage,1,362,417,112,,Cold
OI8543,B3030,Milan,M11,Beverage,1,252,937,5,,
OI8544,B2745,Florence,M41,PASTA,2,601,1087,33,Extra cheese,
OI8545,B62,Florence,M39,Pasta,1,484,1106,36,Extra cheese,
OI8546,B257,Florence,M26,Beverage,3,592,1186,89,,Cold
OI8547,B1764,MILAN ,M30,Beverage,3,662,1069,103,,Cold
OI8548,B3228,Milan,M33,pizza,3,395,1006,33,,Hot
OI8549,B937,MILAN ,M16,Pasta,3,776,578,0,,
OI8550,B1206,Florence,M35,Beverage,2,582,1395,38,,Hot
OI8551,B2083,MILAN ,M49,Pasta,1,223,457,33,,Hot
OI8552,B3148,Florence,M49,Beverage,2,422,269,39,Extra cheese,
OI8553,B2289,Florence,M17,Pizza ,3,569,543,38,,Cold
OI8554,B2303,Milan,M19,Beverage,2,542,333,0,,Hot
OI8555,B1,milan,M6,pizza,1,248,1327,8,,Hot
OI8556,B421,Milan,M16,Beverage,2,636,1444,85,Extra cheese,Cold
OI8557,B3767,Milan,M11,Pasta,1,210,478,0,,Hot
OI8558,B466,Florence,M22,Pasta,2,545,1436,29,,Cold
OI8559,B3187,milan,M19,Pasta,2,664,666,0,Extra cheese,Cold
OI8560,B1703,Milan,M45,PASTA,3,625,675,25,Extra cheese,Hot
